C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	37	02	JAN	12:00	2054962	1986468	1077785	0	2795000	42.22	24.39	0	80.00	47753	0	0	0	0	0	0	0	69854	3645	65293	78976	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	19	53	0	168	18233	10355	0	30000	0	0	0	0	1972	2899	0	8000	0	0	0	0	48.00	27.09	0	76.04	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	68494	106591	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	14304	8153	0	24357	13287	7581	0	21580	0	0	0	0	52	28	0	70
	38	02	JAN	13:00	2089383	1996474	1093121	0	2795000	42.22	24.39	0	80.00	47848	0	0	0	0	0	0	0	71079	3584	66768	79852	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	116	328	0	1044	18277	10637	0	30000	0	0	0	0	2759	3654	0	8000	0	0	0	0	47.99	27.07	0	75.99	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	92909	123750	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	14162	8479	0	27315	12951	7389	0	21580	0	0	0	0	52	28	0	70
	39	02	JAN	14:00	2156754	2046858	1114120	0	2888300	42.22	24.39	0	80.00	48429	0	0	0	0	0	0	0	72563	3435	68108	80641	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	204	576	0	1833	19145	10875	0	30000	0	0	0	0	3002	3394	0	8000	0	0	0	0	47.97	27.06	0	75.94	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	109896	125242	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	13207	8263	0	25690	12601	7244	0	21580	0	0	0	0	52	28	0	71
	40	02	JAN	15:00	2253183	2179327	1176263	0	3205520	42.22	24.39	0	80.00	49877	0	0	0	0	0	0	0	74105	3432	68939	81626	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	751	2123	0	6757	20919	11339	0	30000	0	0	0	0	1902	2152	0	5411	0	0	0	0	47.97	27.06	0	75.97	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	73855	86215	0	216459	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	10886	6302	0	17607	12487	7191	0	21580	0	0	0	0	53	28	0	72
	41	02	JAN	16:00	2301515	2225732	1224224	0	3599000	42.22	24.39	0	80.00	50292	0	0	0	0	0	0	0	75029	3403	69573	82483	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	1297	3669	0	11675	20972	11380	0	30000	0	0	0	0	1968	2440	0	6783	0	0	0	0	47.97	27.06	0	76.00	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	75783	97162	0	271331	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	10286	6835	0	19898	12408	7200	0	21580	0	0	0	0	54	29	0	77
	42	02	JAN	17:00	2299682	2186318	1175632	0	3071880	42.22	24.39	0	80.00	50009	0	0	0	0	0	0	0	75863	3508	70418	83894	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	565	1598	0	5086	21356	11491	0	30000	0	0	0	0	2945	2632	0	8000	0	0	0	0	47.95	27.05	0	76.02	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	113364	105578	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	10635	5907	0	15800	12251	7237	0	21580	0	0	0	0	54	29	0	77
	43	02	JAN	18:00	2291303	2136615	1159938	0	3125000	42.22	24.39	0	80.00	49393	0	0	0	0	0	0	0	76120	3646	70471	84558	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	639	1807	0	5750	20243	11096	0	30000	0	0	0	0	4188	3057	0	8000	0	0	0	0	47.92	27.03	0	75.97	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	154688	114602	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	11673	7126	0	22148	12178	7263	0	21580	0	0	0	0	54	29	0	77
	44	02	JAN	19:00	2321859	2169551	1169776	0	3170200	42.22	24.39	0	80.00	49772	0	0	0	0	0	0	0	76550	3679	70945	85123	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	702	1985	0	6315	20802	11232	0	30000	0	0	0	0	3950	2951	0	8000	0	0	0	0	47.90	27.03	0	75.99	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	152308	119804	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	11052	6361	0	17980	12057	7268	0	21580	0	0	0	0	54	29	0	77
	45	02	JAN	20:00	2315889	2158324	1166153	0	3150600	42.22	24.39	0	80.00	49645	0	0	0	0	0	0	0	76475	3584	71563	84878	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	674	1908	0	6070	20621	11168	0	30000	0	0	0	0	4085	3060	0	8000	0	0	0	0	47.87	27.02	0	76.01	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	157565	123146	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	11260	6647	0	18991	12135	7276	0	21580	0	0	0	0	54	29	0	77
	46	02	JAN	21:00	2326159	2230780	1246569	0	3770120	42.22	24.39	0	80.00	50290	0	0	0	0	0	0	0	75925	3670	71172	84622	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	1535	4341	0	13814	20693	11381	0	30000	0	0	0	0	2724	2731	0	8000	0	0	0	0	47.86	27.01	0	75.96	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	95379	91286	0	249200	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	10328	7562	0	22762	12170	7266	0	21580	0	0	0	0	54	29	0	79
	47	02	JAN	22:00	2294238	2213360	1233974	0	3680440	42.22	24.39	0	80.00	50114	0	0	0	0	0	0	0	75085	3508	70975	83501	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	1410	3989	0	12693	20544	11395	0	30000	0	0	0	0	2356	2662	0	8000	0	0	0	0	47.85	27.00	0	75.91	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	80878	86195	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	10601	7673	0	24104	12295	7224	0	21580	0	0	0	0	54	29	0	78
	48	02	JAN	23:00	2219145	2069694	1124545	0	2965080	42.22	24.39	0	80.00	48648	0	0	0	0	0	0	0	74332	3462	70322	82559	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30667	16499	0	44000	0	0	0	0	0	0	0	0	417	1179	0	3751	19260	10826	0	30000	0	0	0	0	4053	3162	0	8000	0	0	0	0	47.83	26.98	0	75.86	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	149451	118614	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	2529	76000	85000	12878	7981	0	24462	12400	7201	0	21580	0	0	0	0	53	29	0	75
	49	03	JAN	00:00	2332486	2204272	1192375	0	3056040	52.22	30.83	0	80.00	49917	0	0	0	0	0	0	0	76491	3146	72459	83696	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1081	1942	0	4888	21045	11538	0	30000	0	0	0	0	3428	3447	0	8000	0	0	0	0	47.81	26.97	0	75.81	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	128213	128046	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	10541	6460	0	20599	12007	7044	0	20599	0	0	0	0	54	29	0	75
	50	03	JAN	01:00	2308560	2240138	1209359	0	3261788	52.22	30.83	0	80.00	50320	0	0	0	0	0	0	0	75126	3236	71352	82571	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1187	2141	0	6272	21593	11646	0	30000	0	0	0	0	1828	2519	0	8000	0	0	0	0	47.80	26.96	0	75.82	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	68422	100290	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	9887	5717	0	15663	12398	7197	0	21542	0	0	0	0	54	29	0	75
	51	03	JAN	02:00	2284890	2265441	1236802	0	3440920	52.22	30.83	0	80.00	50489	0	0	0	0	0	0	0	73833	3117	70429	80507	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1705	3330	0	9699	21270	11457	0	30000	0	0	0	0	556	1039	0	2504	0	0	0	0	47.81	26.97	0	75.85	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	19449	36870	0	100160	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	9692	6220	0	17343	12678	7294	0	21580	0	0	0	0	54	29	0	75
	52	03	JAN	03:00	2190228	2140216	1177701	0	3346040	52.22	30.83	0	80.00	49183	0	0	0	0	0	0	0	72404	3041	69010	79321	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	946	2675	0	8513	19980	11107	0	30000	0	0	0	0	1502	2566	0	8000	0	0	0	0	47.81	26.97	0	75.80	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	50012	81125	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	11741	7673	0	23899	12785	7368	0	21580	0	0	0	0	53	29	0	74
	53	03	JAN	04:00	2145199	2096030	1124288	0	2899500	45.56	27.13	0	80.00	48893	0	0	0	0	0	0	0	71531	3279	67927	79027	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	24	69	0	219	20571	11104	0	30000	0	0	0	0	1229	2577	0	8000	0	0	0	0	47.82	26.97	0	75.83	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	49169	103093	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	12072	6741	0	19027	12865	7431	0	21580	0	0	0	0	53	28	0	73
	54	03	JAN	05:00	2145128	2117190	1164052	0	3284360	45.56	27.13	0	80.00	48881	0	0	0	0	0	0	0	70547	3512	67258	78550	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1047	2424	0	7742	19358	10857	0	30000	0	0	0	0	698	1976	0	6286	0	0	0	0	47.82	26.97	0	75.86	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	27938	79021	0	251442	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	12262	8310	0	26910	13042	7594	0	21580	0	0	0	0	53	29	0	73
	55	03	JAN	06:00	2101419	2070508	1142290	0	3206920	45.56	27.13	0	80.00	48397	0	0	0	0	0	0	0	70099	3280	66770	77582	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	753	2129	0	6774	18895	10752	0	30000	0	0	0	0	995	2494	0	8000	0	0	0	0	47.83	26.97	0	75.81	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	30911	74878	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	13019	8495	0	26601	13078	7612	0	21580	0	0	0	0	53	28	0	72
	56	03	JAN	07:00	2087424	2053411	1103211	0	2866650	45.56	27.13	0	80.00	48388	0	0	0	0	0	0	0	70049	3270	66522	77294	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	0	0	0	0	19757	10761	0	30000	0	0	0	0	850	2025	0	6486	0	0	0	0	47.84	26.97	0	75.84	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	34013	81018	0	259440	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	12910	7326	0	21149	13126	7674	0	21580	0	0	0	0	52	28	0	71
	57	03	JAN	08:00	2082853	2012133	1089401	0	2866800	45.56	27.13	0	80.00	47892	0	0	0	0	0	0	0	70194	3389	66089	77975	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	0	0	0	0	18932	10718	0	30000	0	0	0	0	1768	3110	0	7950	0	0	0	0	47.83	26.98	0	75.87	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	70720	124414	0	318002	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	13735	8430	0	27859	13073	7613	0	21580	0	0	0	0	52	28	0	71
	58	03	JAN	09:00	2095447	2025993	1100641	0	2911000	48.89	29.23	0	80.00	48056	0	0	0	0	0	0	0	70784	3268	66793	77951	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	8	24	0	75	19195	10818	0	30000	0	0	0	0	1959	3055	0	8000	0	0	0	0	47.83	26.97	0	75.82	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	69455	106153	0	285720	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	13463	8087	0	25273	12976	7530	0	21580	0	0	0	0	52	28	0	72
	59	03	JAN	10:00	2142338	2092400	1122311	0	2905000	48.89	29.23	0	80.00	48855	0	0	0	0	0	0	0	71576	3285	67087	78754	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	0	0	0	0	20537	11093	0	30000	0	0	0	0	1248	2479	0	7946	0	0	0	0	47.83	26.97	0	75.85	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	49938	99149	0	317840	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	12130	6737	0	18580	12815	7391	0	21580	0	0	0	0	52	28	0	71
	60	03	JAN	11:00	2184212	2085335	1123673	0	2905000	52.22	30.83	0	80.00	48741	0	0	0	0	0	0	0	72865	3286	68164	79842	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	115	325	0	1034	20212	11160	0	30000	0	0	0	0	2478	3192	0	8000	0	0	0	0	47.82	26.97	0	75.88	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	98877	127848	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	12340	7437	0	24903	12612	7254	0	21580	0	0	0	0	52	28	0	71
	61	03	JAN	12:00	2244521	2170184	1162399	0	2905000	52.22	30.83	0	80.00	49684	0	0	0	0	0	0	0	74103	3409	69140	81243	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	405	811	0	2435	21445	11548	0	30000	0	0	0	0	1867	2767	0	8000	0	0	0	0	47.82	26.97	0	75.91	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	74337	110873	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	10817	5913	0	15994	12487	7191	0	21580	0	0	0	0	53	28	0	71
	62	03	JAN	13:00	2306877	2216109	1230302	0	3647480	52.22	30.83	0	80.00	49985	0	0	0	0	0	0	0	75512	3649	70214	83089	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1365	3860	0	12281	20828	11468	0	30000	0	0	0	0	2555	2904	0	8000	0	0	0	0	47.81	26.96	0	75.86	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	90768	101571	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	10474	7230	0	21703	12341	7212	0	21580	0	0	0	0	54	29	0	78
	63	03	JAN	14:00	2366436	2255680	1228514	0	3444360	52.22	30.83	0	80.00	50468	0	0	0	0	0	0	0	77158	3404	72120	84080	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1335	2521	0	6742	21667	11690	0	30000	0	0	0	0	2977	2960	0	8000	0	0	0	0	47.79	26.95	0	75.85	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	110756	117162	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	9665	5813	0	15000	11950	6966	0	19711	0	0	0	0	54	29	0	78
	64	03	JAN	15:00	2430276	2298055	1275662	0	3865000	52.22	30.83	0	80.00	50839	0	0	0	0	0	0	0	78627	3521	73925	86239	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	1865	4659	0	15000	21667	11690	0	30000	0	0	0	0	3591	2899	0	8000	0	0	0	0	47.77	26.94	0	75.84	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	132221	111256	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	9135	6516	0	15000	11349	6877	0	19309	0	0	0	0	55	30	0	80
	65	03	JAN	16:00	2546162	2444506	1380044	0	3865000	52.22	30.83	0	80.00	52079	0	0	0	0	0	0	0	80076	3586	75738	88077	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	3854	5641	0	15000	21413	11596	0	30000	0	0	0	0	2980	3141	0	8000	0	0	0	0	47.76	26.93	0	75.79	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	101657	99738	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	7400	6855	0	17285	10358	6522	0	18066	0	0	0	0	56	31	0	81
	66	03	JAN	17:00	2523758	2343214	1292296	0	3811586	52.22	30.83	0	80.00	51234	0	0	0	0	0	0	0	80970	3677	77198	89515	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	2429	4401	0	14332	21667	11690	0	30000	0	0	0	0	4915	2885	0	8000	0	0	0	0	47.72	26.91	0	75.75	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	180544	105660	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	8571	6128	0	15000	9644	6319	0	16950	0	0	0	0	56	31	0	81
	67	03	JAN	18:00	2613719	2487759	1403289	0	3865000	52.22	30.83	0	80.00	52465	0	0	0	0	0	0	0	81482	3804	77034	90268	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	4366	5862	0	15000	21459	11610	0	30000	0	0	0	0	3593	3373	0	8000	0	0	0	0	47.70	26.90	0	75.70	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	125960	114192	0	247560	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	6842	6812	0	16869	9339	6314	0	16869	0	0	0	0	57	31	0	81
	68	03	JAN	19:00	2591187	2409796	1320624	0	3560840	52.22	30.83	0	80.00	51767	0	0	0	0	0	0	0	81458	3612	77165	90006	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	3452	4348	0	11198	21361	11523	0	30000	0	0	0	0	4745	3484	0	8000	0	0	0	0	47.67	26.88	0	75.66	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	181391	134450	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	7853	6216	0	16318	9201	6188	0	16738	0	0	0	0	57	31	0	80
	69	03	JAN	20:00	2540998	2358046	1302280	0	3865000	52.22	30.83	0	80.00	51363	0	0	0	0	0	0	0	81008	3419	76946	89131	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	2614	4614	0	15000	21667	11690	0	30000	0	0	0	0	4964	2963	0	8000	0	0	0	0	47.63	26.86	0	75.63	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	182951	110357	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	8386	6188	0	15000	9542	6238	0	16957	0	0	0	0	56	31	0	80
	70	03	JAN	21:00	2531344	2363244	1297686	0	3549000	52.22	30.83	0	80.00	51409	0	0	0	0	0	0	0	80528	3585	76721	89260	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	2679	3802	0	10452	21667	11690	0	30000	0	0	0	0	4586	3370	0	8000	0	0	0	0	47.60	26.85	0	75.60	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	168100	126317	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	8321	5765	0	15000	9780	6364	0	17182	0	0	0	0	56	31	0	80
	71	03	JAN	22:00	2497522	2330726	1288893	0	3685280	52.22	30.83	0	80.00	51076	0	0	0	0	0	0	0	79797	3529	75951	88395	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	2457	4371	0	11566	21372	11534	0	30000	0	0	0	0	4532	3386	0	8000	0	0	0	0	47.57	26.83	0	75.58	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	166796	128185	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	8838	6486	0	17655	10277	6541	0	17952	0	0	0	0	56	30	0	80
	72	03	JAN	23:00	2462707	2354596	1311730	0	3865000	52.22	30.83	0	80.00	51333	0	0	0	0	0	0	0	78433	3273	75057	86417	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30444	16378	0	43000	0	0	0	0	0	0	0	0	2571	4819	0	15000	21667	11690	0	30000	0	0	0	0	3032	3013	0	8000	0	0	0	0	47.56	26.82	0	75.57	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	108111	107653	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81111	2726	77000	84000	8429	6402	0	15000	11134	6797	0	18909	0	0	0	0	55	30	0	80
	73	04	JAN	00:00	2402907	2303803	1272506	0	3830000	52.22	30.83	0	80.00	50690	0	0	0	0	0	0	0	77013	3311	73588	84978	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30222	16260	0	43000	0	0	0	0	0	0	0	0	2034	4676	0	15000	21667	11690	0	30000	0	0	0	0	2638	2491	0	8000	0	0	0	0	47.55	26.81	0	75.57	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	99104	99695	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80667	2449	77000	84000	8744	6316	0	15000	11611	7085	0	20315	0	0	0	0	54	29	0	79
	74	04	JAN	01:00	2330162	2235390	1248215	0	3774960	52.22	30.83	0	80.00	49985	0	0	0	0	0	0	0	75685	3355	72974	84120	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30222	16260	0	43000	0	0	0	0	0	0	0	0	1590	4498	0	14312	21008	11537	0	30000	0	0	0	0	2735	3029	0	8000	0	0	0	0	47.53	26.80	0	75.52	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	94772	103008	0	272440	0	0	0	0	0	0	0	0	0	0	0	0	0	80667	2449	77000	84000	9846	7188	0	20929	11942	7162	0	20929	0	0	0	0	54	29	0	79
	75	04	JAN	02:00	2268500	2188896	1178578	0	3132565	52.22	30.83	0	80.00	49659	0	0	0	0	0	0	0	74327	3554	71320	83352	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30222	16260	0	43000	0	0	0	0	0	0	0	0	698	1974	0	6282	21506	11584	0	30000	0	0	0	0	2115	2594	0	7262	0	0	0	0	47.53	26.80	0	75.54	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	79604	101416	0	290478	0	0	0	0	0	0	0	0	0	0	0	0	0	80667	2449	77000	84000	10241	5762	0	15450	12200	7255	0	21580	0	0	0	0	54	29	0	79
	76	04	JAN	03:00	2267350	2238524	1229734	0	3622640	52.22	30.83	0	80.00	49994	0	0	0	0	0	0	0	72987	3664	69692	82216	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30222	16260	0	43000	0	0	0	0	0	0	0	0	1699	3844	0	12408	20897	11264	0	30000	0	0	0	0	726	1342	0	3815	0	0	0	0	47.53	26.80	0	75.57	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	28826	53761	0	152600	0	0	0	0	0	0	0	0	0	0	0	0	0	80667	2449	77000	84000	9849	6720	0	18036	12327	7215	0	21580	0	0	0	0	54	29	0	79
	77	04	JAN	04:00	2197734	2150186	1184529	0	3488560	48.89	29.23	0	80.00	49066	0	0	0	0	0	0	0	71787	3455	68560	80540	4253	2107	0	6903	0	0	0	0	0	0	0	0	0	0	0	0	30222	16260	0	43000	0	0	0	0	0	0	0	0	1192	3373	0	10732	19940	10971	0	30000	0	0	0	0	1224	2194	0	6837	0	0	0	0	47.54	26.81	0	75.60	1494	966	0	2958	0	0	0	0	28.89	15.95	0	40.00	47547	87843	0	273467	0	0	0	0	0	0	0	0	0	0	0	0	0	80667	2449	77000	84000	11312	7808	0	24629	12706	7291	0	21580	0	0	0	0	54	29	0	79
