C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	35	04	FEB	57224468	55043130	4572717	48622965	64306114	51.81	5.11	50.00	66.25	1416989	0	0	0	0	0	0	0	1558187	66947	1486345	1698057	113088	33872	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	970667	32221	912000	1008000	0	0	0	0	0	0	0	0	2496	7059	0	22461	417403	88018	283659	544585	0	0	0	0	54533	14109	35680	88172	0	0	0	0	55.11	6.17	45.42	65.76	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2181338	564379	1427215	3526892	0	0	0	0	0	0	0	0	0	0	0	0	0	1933333	32221	1896000	1992000	542768	114646	320954	700341	501633	101751	314755	650140	0	0	0	0	1609	33	1560	1656
	36	05	FEB	58536575	56221987	4937747	49748999	65122377	52.22	6.29	50.00	70.00	1429131	0	0	0	0	0	0	0	1584470	85899	1478769	1717557	113088	33872	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	968000	37523	912000	1008000	0	0	0	0	0	0	0	0	2204	6232	0	19832	443314	88903	339780	581606	0	0	0	0	57865	16205	34443	93303	0	0	0	0	55.06	6.10	45.53	65.50	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2314588	648182	1377723	3732138	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	39911	1896000	2016000	527816	120293	303051	652034	515334	102632	313350	631690	0	0	0	0	1605	41	1536	1680
	37	06	FEB	63956227	61115254	5327856	53394855	70366317	55.97	11.27	50.00	80.00	1488994	0	0	0	0	0	0	0	1690135	76241	1580199	1812309	113088	33872	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	973333	37712	912000	1032000	0	0	0	0	0	0	0	0	13805	26394	0	73670	518884	67630	412697	624000	0	0	0	0	71024	19121	45265	118087	0	0	0	0	54.90	6.01	45.54	65.14	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2840973	764822	1810612	4723495	0	0	0	0	0	0	0	0	0	0	0	0	0	1954667	40966	1896000	2016000	448644	102108	264617	557777	471651	92142	302833	573803	0	0	0	0	1640	48	1560	1716
	38	07	FEB	66996385	63777470	3993123	57738129	70784139	56.11	11.45	50.00	78.75	1521197	0	0	0	0	0	0	0	1753420	46476	1683227	1820970	113088	33872	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	973333	34150	936000	1032000	0	0	0	0	0	0	0	0	12818	24046	0	61474	573708	51248	499563	646681	0	0	0	0	80473	23109	54236	137530	0	0	0	0	54.66	5.94	45.52	64.62	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	3218915	924345	2169421	5501210	0	0	0	0	0	0	0	0	0	0	0	0	0	1965333	38274	1920000	2040000	405475	83454	258249	519064	447924	84032	298526	544063	0	0	0	0	1656	38	1584	1708
	39	08	FEB	65588722	62488499	3299806	56176642	67452266	54.44	8.31	50.00	70.00	1506028	0	0	0	0	0	0	0	1729360	51551	1645875	1833178	113087	33871	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	970667	30170	936000	1032000	0	0	0	0	0	0	0	0	3670	7268	0	21572	564431	58766	468333	658707	0	0	0	0	77506	24764	46914	140590	0	0	0	0	54.35	5.83	45.47	63.96	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	3100224	990568	1876558	5623590	0	0	0	0	0	0	0	0	0	0	0	0	0	1962667	38827	1896000	2016000	423899	75695	309038	520306	457475	79924	321490	565272	0	0	0	0	1632	36	1563	1704
	40	09	FEB	60572656	58021348	3148540	51532177	61686316	50.00	0	50.00	50.00	1457536	0	0	0	0	0	0	0	1630096	44761	1536801	1694557	113087	33870	79344	162504	0	0	0	0	0	0	0	0	0	0	0	0	976000	29933	936000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	477227	60966	375444	553810	0	0	0	0	63783	18525	37495	108418	0	0	0	0	54.08	5.80	45.23	63.34	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2551308	741012	1499784	4336705	0	0	0	0	0	0	0	0	0	0	0	0	0	1973333	37142	1896000	2016000	520106	75577	400879	632556	508148	78408	405888	610616	0	0	0	0	1630	42	1560	1704
	41	10	FEB	55742822	53694553	3643266	47593764	59060712	50.00	0	50.00	50.00	1405615	0	0	0	0	0	0	0	1530984	40264	1446431	1608544	113086	33871	79345	162504	0	0	0	0	0	0	0	0	0	0	0	0	976000	32000	936000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	390691	73083	268018	492414	0	0	0	0	51207	10792	32895	74218	0	0	0	0	53.99	5.78	45.25	63.13	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2048269	431678	1315793	2968709	0	0	0	0	0	0	0	0	0	0	0	0	0	1968000	46648	1896000	2040000	601309	74410	467586	691982	563757	69710	441645	650634	0	0	0	0	1612	67	1455	1704
	42	11	FEB	54083457	52188773	4583206	45909366	58213022	50.00	0	50.00	50.00	1383385	0	0	0	0	0	0	0	1495429	60224	1400057	1589853	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	970667	39373	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	364309	99984	246187	517863	0	0	0	0	47367	10445	31280	70076	0	0	0	0	53.99	5.83	45.25	63.16	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	1894684	417782	1251204	2803033	0	0	0	0	0	0	0	0	0	0	0	0	0	1973333	47703	1896000	2064000	638358	95646	484540	785813	601318	89979	445245	745531	0	0	0	0	1592	106	1316	1704
	43	12	FEB	56430983	54342958	4998466	45469260	59742875	50.00	0	50.00	50.00	1407155	0	0	0	0	0	0	0	1542546	67966	1406507	1639566	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	968000	39192	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	409259	105545	237385	539209	0	0	0	0	52201	10711	34471	73541	0	0	0	0	53.98	5.85	45.28	63.12	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2088025	428442	1378859	2941636	0	0	0	0	0	0	0	0	0	0	0	0	0	1968000	48000	1896000	2040000	590741	97866	465119	722615	554056	101913	433581	701301	0	0	0	0	1610	70	1455	1704
	44	13	FEB	60875595	58326955	4370430	51749651	63519726	50.00	0	50.00	50.00	1457043	0	0	0	0	0	0	0	1634542	57165	1550208	1704521	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	970667	34150	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	487072	95267	362945	631995	0	0	0	0	63716	15278	35526	94307	0	0	0	0	53.87	5.85	45.23	62.93	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2548641	611123	1421059	3772272	0	0	0	0	0	0	0	0	0	0	0	0	0	1962667	58545	1872000	2040000	504928	102022	376005	693055	503588	105900	374561	686694	0	0	0	0	1621	50	1531	1704
	45	14	FEB	65211027	62193209	4280688	54889919	67283401	52.78	7.86	50.00	75.00	1506203	0	0	0	0	0	0	0	1721975	45979	1640957	1785310	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	976000	29933	936000	1032000	0	0	0	0	0	0	0	0	5368	15184	0	48314	552075	88900	392198	658364	0	0	0	0	75445	17811	41721	110652	0	0	0	0	53.71	5.85	45.14	62.68	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	3017817	712440	1668829	4426087	0	0	0	0	0	0	0	0	0	0	0	0	0	1962667	64773	1872000	2088000	429223	112882	267321	591802	467287	104925	326396	619013	0	0	0	0	1643	33	1600	1710
	46	15	FEB	65143886	62079949	3803920	56094508	67011596	52.64	7.46	50.00	73.75	1511487	0	0	0	0	0	0	0	1724194	48235	1638956	1782066	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	984000	35777	936000	1056000	0	0	0	0	0	0	0	0	3816	10793	0	34344	546693	88242	382690	668004	0	0	0	0	76598	21409	39056	123107	0	0	0	0	53.45	5.85	44.91	62.21	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	3063936	856365	1562232	4924271	0	0	0	0	0	0	0	0	0	0	0	0	0	1965333	59270	1872000	2064000	430824	106535	281175	588041	471351	102241	338407	638436	0	0	0	0	1656	30	1606	1704
	47	16	FEB	61016586	58440774	3987827	52380060	63341730	50.00	0	50.00	50.00	1464649	0	0	0	0	0	0	0	1639897	41768	1575138	1703687	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	978667	33519	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	483749	94346	342001	578035	0	0	0	0	64395	14648	36066	90032	0	0	0	0	53.20	5.82	44.76	61.71	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2575812	585929	1442656	3601272	0	0	0	0	0	0	0	0	0	0	0	0	0	1949333	76548	1800000	2064000	486918	117823	321277	678202	498041	109784	356472	671940	0	0	0	0	1625	57	1536	1703
	48	17	FEB	56651076	54518515	4292849	47479108	59243574	50.00	0	50.00	50.00	1417582	0	0	0	0	0	0	0	1550371	46715	1468145	1620338	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	978667	33519	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	405304	98949	243982	512871	0	0	0	0	53314	11032	35320	69591	0	0	0	0	53.06	5.86	44.59	61.65	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2132561	441261	1412781	2783633	0	0	0	0	0	0	0	0	0	0	0	0	0	1949333	64773	1824000	2040000	565363	109212	409470	772693	539273	105037	402591	737155	0	0	0	0	1605	82	1415	1680
	49	18	FEB	54753156	52796602	4867287	43062598	57092693	50.00	0	50.00	50.00	1392759	0	0	0	0	0	0	0	1509933	64528	1388979	1573276	113087	33870	79356	162504	0	0	0	0	0	0	0	0	0	0	0	0	973333	34150	912000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	374599	113140	138852	479225	0	0	0	0	48914	10445	32603	62776	0	0	0	0	53.02	5.90	44.38	61.74	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	1956554	417788	1304121	2511050	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	58180	1824000	2016000	593401	125830	444235	821148	567802	116491	419017	765525	0	0	0	0	1570	132	1217	1680
	50	19	FEB	58004056	55746149	4590002	45625008	60487009	50.00	0	50.00	50.00	1426074	0	0	0	0	0	0	0	1575656	63772	1440303	1650521	113086	33869	79356	162500	0	0	0	0	0	0	0	0	0	0	0	0	970667	32221	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	435456	103942	206900	545026	0	0	0	0	56448	12667	33082	71863	0	0	0	0	52.99	5.95	44.18	61.84	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2257908	506684	1323276	2874529	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	55936	1848000	2040000	535210	119620	390974	777100	508997	104161	389334	720899	0	0	0	0	1578	113	1283	1704
	51	20	FEB	63881818	61036872	4929888	51274659	68151364	53.89	9.36	50.00	80.00	1491975	0	0	0	0	0	0	0	1693713	64623	1575430	1788899	113084	33866	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	976000	29933	936000	1032000	0	0	0	0	0	0	0	0	6720	17774	0	56892	526786	89835	319893	627146	0	0	0	0	71124	15302	43413	85619	0	0	0	0	52.88	5.93	43.95	61.75	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	2844946	612097	1736504	3424758	0	0	0	0	0	0	0	0	0	0	0	0	0	1957333	49459	1896000	2040000	447828	119976	303108	712107	453231	100623	302404	671030	0	0	0	0	1612	64	1460	1702
	52	21	FEB	67296317	64054686	4866119	55367404	72139200	55.83	11.05	50.00	80.00	1529196	0	0	0	0	0	0	0	1762310	60120	1672302	1874886	113084	33866	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	978667	37142	912000	1032000	0	0	0	0	0	0	0	0	10848	25407	0	81240	578670	76534	401748	673644	0	0	0	0	81041	18364	47799	104729	0	0	0	0	52.65	5.99	43.34	61.60	48466	14515	34008	69643	0	0	0	0	40.00	0	40.00	40.00	3241630	734544	1911975	4189157	0	0	0	0	0	0	0	0	0	0	0	0	0	1960000	35777	1920000	2040000	391815	83622	278760	558252	428052	84293	287141	594222	0	0	0	0	1636	53	1569	1733
	53	22	FEB	67560378	64285041	5015748	55665883	74494264	55.56	10.66	50.00	80.00	1535492	0	0	0	0	0	0	0	1767912	58115	1693634	1910346	113085	33865	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	984000	43818	912000	1056000	0	0	0	0	0	0	0	0	13263	34548	0	110678	575679	75598	390918	683991	0	0	0	0	81883	18877	52835	108224	0	0	0	0	52.31	5.97	42.84	61.16	48466	14515	34008	69642	0	0	0	0	40.00	0	40.00	40.00	3275337	755072	2113381	4328974	0	0	0	0	0	0	0	0	0	0	0	0	0	1962667	41995	1920000	2064000	389724	72147	249322	521082	424113	77415	275275	574340	0	0	0	0	1655	60	1584	1782
	54	23	FEB	64840164	61917398	5853620	52170238	73155321	53.33	9.43	50.00	80.00	1507208	0	0	0	0	0	0	0	1712040	75133	1597364	1857764	113085	33865	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	984000	43818	912000	1056000	0	0	0	0	0	0	0	0	12771	36123	0	114942	529114	83004	337805	624000	0	0	0	0	73069	14481	51450	96434	0	0	0	0	51.98	5.95	42.31	60.82	48466	14515	34007	69643	0	0	0	0	40.00	0	40.00	40.00	2922765	579250	2057991	3857380	0	0	0	0	0	0	0	0	0	0	0	0	0	1973333	57442	1896000	2088000	447448	96313	245058	598195	457672	89526	283821	625709	0	0	0	0	1650	52	1582	1728
	55	24	FEB	60406392	57958418	6631858	48292442	69540571	53.33	9.43	50.00	80.00	1452686	0	0	0	0	0	0	0	1620803	105047	1493070	1804074	113085	33865	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	973333	50737	864000	1032000	0	0	0	0	0	0	0	0	7751	21923	0	69757	465434	108652	260249	624000	0	0	0	0	61199	13826	46234	87929	0	0	0	0	51.75	6.05	41.86	60.73	48466	14515	34008	69642	0	0	0	0	40.00	0	40.00	40.00	2447973	553034	1849360	3517155	0	0	0	0	0	0	0	0	0	0	0	0	0	1976000	57689	1872000	2064000	529482	111774	290243	675751	500885	98406	296112	650492	0	0	0	0	1623	64	1488	1704
	56	25	FEB	57668729	55467491	5534648	47982100	66084004	53.33	9.43	50.00	80.00	1415593	0	0	0	0	0	0	0	1564196	87676	1453460	1758561	113085	33865	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	962667	45879	864000	1008000	0	0	0	0	0	0	0	0	3450	9758	0	31050	429963	94310	270842	600000	0	0	0	0	55031	13777	35553	81123	0	0	0	0	51.65	6.15	41.62	60.77	48466	14515	34007	69643	0	0	0	0	40.00	0	40.00	40.00	2201239	551070	1422140	3244918	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	69742	1824000	2064000	555920	105040	328950	726204	524477	103502	307614	670294	0	0	0	0	1604	62	1488	1704
	57	26	FEB	58946719	56604336	4617839	49455572	63806812	53.19	9.03	50.00	78.75	1429753	0	0	0	0	0	0	0	1591659	68434	1475480	1709670	113086	33865	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	962667	47253	864000	1008000	0	0	0	0	0	0	0	0	1457	4121	0	13113	455889	88946	300311	599956	0	0	0	0	58560	15235	38043	87271	0	0	0	0	51.53	6.23	41.12	60.52	48465	14515	34008	69642	0	0	0	0	40.00	0	40.00	40.00	2342383	609400	1521736	3490828	0	0	0	0	0	0	0	0	0	0	0	0	0	1954667	84748	1776000	2064000	534654	97049	322931	683689	520838	74953	375407	636634	0	0	0	0	1605	63	1488	1704
	58	27	FEB	61718723	59115333	4629831	53325753	66478680	55.14	9.73	50.00	76.25	1461416	0	0	0	0	0	0	0	1647937	62719	1536267	1744469	113087	33864	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	965333	44939	864000	1008000	0	0	0	0	0	0	0	0	3569	7651	0	23986	500863	83584	360915	621842	0	0	0	0	65085	14923	46965	93591	0	0	0	0	51.46	6.27	40.91	60.50	48466	14515	34007	69643	0	0	0	0	40.00	0	40.00	40.00	2603390	596928	1878594	3743629	0	0	0	0	0	0	0	0	0	0	0	0	0	1938667	82967	1752000	2064000	468901	91246	326418	599085	480331	81392	327330	584994	0	0	0	0	1614	57	1488	1686
	59	28	FEB	64304993	61419166	4883354	55311798	70744536	53.33	9.43	50.00	80.00	1498113	0	0	0	0	0	0	0	1701962	56164	1600775	1794069	113087	33864	79356	162492	0	0	0	0	0	0	0	0	0	0	0	0	978667	35377	912000	1032000	0	0	0	0	0	0	0	0	8756	24767	0	78807	529307	76378	409410	620458	0	0	0	0	72146	15925	51906	102572	0	0	0	0	51.28	6.30	40.47	60.10	48465	14515	34008	69642	0	0	0	0	40.00	0	40.00	40.00	2885827	636988	2076252	4102882	0	0	0	0	0	0	0	0	0	0	0	0	0	1957333	78474	1824000	2088000	440604	93057	233193	574590	466731	81572	289787	571042	0	0	0	0	1642	57	1540	1728
	60	01	MAR	64385909	61156384	4457734	53498763	68114122	52.64	7.46	50.00	73.75	1489576	0	0	0	0	0	0	0	1695180	65183	1570613	1764345	103392	21463	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	970667	35975	912000	1032000	0	0	0	0	0	0	0	0	5462	15450	0	49160	534921	81582	381175	637076	0	0	0	0	80738	19835	54887	113787	0	0	0	0	50.91	6.31	39.91	59.59	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	3229525	793395	2195479	4551470	0	0	0	0	0	0	0	0	0	0	0	0	0	1941333	75425	1800000	2064000	430283	77587	268014	512786	459571	76805	300624	548333	0	0	0	0	1631	54	1533	1703
	61	02	MAR	60302248	57575283	4712870	48544268	63432745	52.22	6.29	50.00	70.00	1435093	0	0	0	0	0	0	0	1608432	75716	1471039	1680159	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	954667	21990	912000	984000	0	0	0	0	0	0	0	0	1732	4899	0	15590	480467	97634	298885	590198	0	0	0	0	68174	16929	46060	93759	0	0	0	0	50.58	6.30	39.44	59.16	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2726965	677140	1842403	3750355	0	0	0	0	0	0	0	0	0	0	0	0	0	1914667	57442	1824000	1992000	477800	76681	307899	589115	482435	76578	313701	577517	0	0	0	0	1588	52	1478	1652
	62	03	MAR	55337565	53129493	4012610	44668599	56730128	50.00	0	50.00	50.00	1375954	0	0	0	0	0	0	0	1505182	64355	1368171	1593786	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	946667	42500	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	399923	96743	237076	513003	0	0	0	0	55202	13729	33699	74755	0	0	0	0	50.36	6.31	39.12	59.01	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2208072	549165	1347941	2990217	0	0	0	0	0	0	0	0	0	0	0	0	0	1904000	53066	1824000	1992000	557410	86920	428445	721828	532278	77908	401137	665096	0	0	0	0	1555	72	1376	1608
	63	04	MAR	53431271	51413554	3951831	41651635	54452857	50.00	0	50.00	50.00	1355363	0	0	0	0	0	0	0	1466105	68172	1296892	1527757	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	946667	48148	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	365604	91717	177833	467457	0	0	0	0	50443	11430	30568	66815	0	0	0	0	50.23	6.25	39.07	58.72	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2017717	457201	1222713	2672609	0	0	0	0	0	0	0	0	0	0	0	0	0	1906667	64111	1800000	2016000	594396	95572	447021	806167	561864	85056	416453	749804	0	0	0	0	1528	141	1150	1632
	64	05	MAR	55631272	53425914	4525848	42830397	57841316	50.00	0	50.00	50.00	1373271	0	0	0	0	0	0	0	1508643	70584	1333056	1583766	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	938667	53599	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	411452	113978	184608	528432	0	0	0	0	55134	11662	35194	70038	0	0	0	0	50.14	6.30	38.76	58.66	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2205358	466467	1407765	2801519	0	0	0	0	0	0	0	0	0	0	0	0	0	1885333	57812	1800000	1968000	535215	111638	385101	775392	510537	98562	371899	713640	0	0	0	0	1521	125	1189	1632
	65	06	MAR	60274975	57571404	4584431	47243891	63073030	51.94	5.07	50.00	66.25	1426831	0	0	0	0	0	0	0	1604809	77443	1421534	1716186	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	944000	69742	840000	1056000	0	0	0	0	0	0	0	0	1332	3726	0	11871	488497	113840	306478	639937	0	0	0	0	67589	15890	44646	90837	0	0	0	0	49.94	6.27	38.51	58.44	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2703571	635604	1785844	3633498	0	0	0	0	0	0	0	0	0	0	0	0	0	1890667	66720	1800000	2016000	456838	102574	320062	629522	463634	93505	340197	616757	0	0	0	0	1554	89	1345	1680
	66	07	MAR	64651736	61488628	4980109	50802167	67963990	57.50	10.72	50.00	75.00	1469316	0	0	0	0	0	0	0	1688208	81647	1509304	1773179	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	941333	61738	840000	1056000	0	0	0	0	0	0	0	0	10722	15430	0	38247	553684	94497	377643	662955	0	0	0	0	79078	16647	52051	100928	0	0	0	0	49.66	6.25	38.13	58.22	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	3163108	665877	2082034	4037110	0	0	0	0	0	0	0	0	0	0	0	0	0	1888000	71554	1776000	2016000	382260	91841	254869	558357	429286	89410	297551	583871	0	0	0	0	1587	68	1454	1680
	67	08	MAR	64673343	61545804	5198032	51044616	70048642	58.47	12.41	50.00	80.00	1462754	0	0	0	0	0	0	0	1683736	73716	1515385	1748725	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	933333	64443	816000	1056000	0	0	0	0	0	0	0	0	14599	35270	0	113608	554224	85291	382492	648000	0	0	0	0	78188	15143	48344	94197	0	0	0	0	49.22	6.22	37.57	57.65	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	3127540	605725	1933762	3767868	0	0	0	0	0	0	0	0	0	0	0	0	0	1890667	77379	1752000	2016000	388510	97285	174392	529508	437145	95577	244199	567950	0	0	0	0	1588	55	1494	1680
	68	09	MAR	59318837	56787773	4641303	47641500	65065524	52.92	8.25	50.00	76.25	1399637	0	0	0	0	0	0	0	1575770	65587	1422448	1649889	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	922667	61043	816000	1032000	0	0	0	0	0	0	0	0	5755	16277	0	51794	480681	93669	331230	647240	0	0	0	0	63277	12286	38193	76522	0	0	0	0	48.91	6.26	37.08	57.39	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2531063	491448	1527718	3060880	0	0	0	0	0	0	0	0	0	0	0	0	0	1901333	71355	1776000	2016000	492231	99838	260966	604770	482497	88247	289388	599269	0	0	0	0	1570	51	1464	1656
	69	10	MAR	54323611	52273298	3521348	45650172	58310375	50.00	0	50.00	50.00	1338640	0	0	0	0	0	0	0	1473714	47351	1365821	1530481	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	912000	62992	816000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	407066	90894	308203	595008	0	0	0	0	51258	10828	29900	66922	0	0	0	0	48.71	6.24	36.86	57.06	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2050312	433110	1195986	2676862	0	0	0	0	0	0	0	0	0	0	0	0	0	1893333	72835	1776000	2016000	574267	88895	364992	670634	541278	86827	343916	624010	0	0	0	0	1552	64	1440	1656
	70	11	MAR	52042478	50189345	3760198	45430912	57883112	50.00	0	50.00	50.00	1315712	0	0	0	0	0	0	0	1427906	53308	1340730	1532114	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	914667	60340	840000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	363520	93092	258703	552862	0	0	0	0	46328	10727	28286	68345	0	0	0	0	48.60	6.23	36.73	56.85	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	1853133	429062	1131453	2733800	0	0	0	0	0	0	0	0	0	0	0	0	0	1898667	70149	1752000	2016000	620480	93506	431138	759597	585425	92279	392065	715384	0	0	0	0	1552	63	1416	1656
	71	12	MAR	53994385	51975214	4030880	46146630	60076333	50.00	0	50.00	50.00	1345463	0	0	0	0	0	0	0	1470974	62476	1377692	1588336	103391	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	925333	54390	840000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	391771	82731	305607	579927	0	0	0	0	50479	9424	32935	68863	0	0	0	0	48.55	6.25	36.58	56.74	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2019171	376954	1317386	2754536	0	0	0	0	0	0	0	0	0	0	0	0	0	1914667	72246	1752000	2016000	597562	87775	404073	728315	562054	75570	404634	677868	0	0	0	0	1560	60	1440	1656
	72	13	MAR	59531306	56986950	4453514	49563271	66017837	52.64	7.46	50.00	73.75	1398470	0	0	0	0	0	0	0	1579876	63721	1469532	1691967	103390	21464	72288	135288	0	0	0	0	0	0	0	0	0	0	0	0	917333	52797	864000	1008000	0	0	0	0	0	0	0	0	3437	9720	0	30929	492107	80725	369665	666071	0	0	0	0	63609	11932	40384	85171	0	0	0	0	48.38	6.26	36.33	56.41	40208	8347	28111	52612	0	0	0	0	40.00	0	40.00	40.00	2544356	477263	1615345	3406823	0	0	0	0	0	0	0	0	0	0	0	0	0	1904000	73321	1752000	1992000	491123	68632	335000	590424	494692	59024	371105	589581	0	0	0	0	1567	58	1464	1637
