C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	36	02	JAN	11:00	2600528	2574975	132067	2345300	2776900	55.00	11.18	50.00	80.00	62230	0	0	0	0	0	0	0	68628	3020	64581	74533	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	23383	3026	17506	29000	0	0	0	0	639	1566	0	5405	0	0	0	0	60.83	9.95	48.18	76.50	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	25553	62641	0	216200	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	17284	3442	13862	26494	17095	4338	8595	26494	0	0	0	0	66	2	62	69
	37	02	JAN	12:00	2670264	2602894	263545	2173900	3265080	57.50	12.99	50.00	80.00	62424	0	0	0	0	0	0	0	70117	3057	65359	75629	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	542	1797	0	6501	23074	3919	15478	29000	0	0	0	0	1895	2961	0	8000	0	0	0	0	60.83	9.94	48.20	76.49	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	67370	106034	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	17051	4961	7499	26522	16478	4274	7499	25112	0	0	0	0	67	3	62	73
	38	02	JAN	13:00	2731526	2656935	253263	2232450	3353960	57.50	12.99	50.00	80.00	63030	0	0	0	0	0	0	0	71306	2942	66875	76740	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	705	2096	0	7612	23894	3334	16649	29000	0	0	0	0	2101	2916	0	8000	0	0	0	0	60.83	9.92	48.22	76.47	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	74592	103507	0	302352	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	16068	4800	6388	25351	16219	4387	6388	24527	0	0	0	0	67	3	62	74
	39	02	JAN	14:00	2800823	2722763	262260	2193741	3433160	57.50	12.99	50.00	80.00	63817	0	0	0	0	0	0	0	72558	2952	67989	77730	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	717	2377	0	8602	25192	3494	14475	29000	0	0	0	0	2043	2478	0	6480	0	0	0	0	60.82	9.93	48.18	76.44	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	78061	96338	0	259200	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	14758	5142	5398	29525	16205	4418	6226	24527	0	0	0	0	67	3	62	75
	40	02	JAN	15:00	2843274	2727526	284086	2354750	3540280	57.50	12.99	50.00	80.00	63823	0	0	0	0	0	0	0	73837	3181	68968	79561	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	915	2736	0	9941	24970	3124	19095	29000	0	0	0	0	3346	3251	0	8000	0	0	0	0	60.81	9.91	48.20	76.39	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	115748	110011	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	14782	4861	4059	22905	16205	4418	6226	24527	0	0	0	0	68	3	64	76
	41	02	JAN	16:00	2934043	2871623	315138	2615000	3646040	57.50	12.99	50.00	80.00	65337	0	0	0	0	0	0	0	74570	3329	69097	80391	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	1742	3909	0	11263	26529	1773	22947	29000	0	0	0	0	1693	2296	0	6161	0	0	0	0	60.81	9.91	48.22	76.35	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	62419	83095	0	231960	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	12396	4551	2737	21053	16177	4392	6226	24527	0	0	0	0	69	4	64	78
	42	02	JAN	17:00	2932428	2777403	297814	2460100	3611800	57.50	12.99	50.00	80.00	64311	0	0	0	0	0	0	0	75586	3306	70087	82111	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	1336	3324	0	11585	25294	2496	20892	29000	0	0	0	0	4350	3218	0	8000	0	0	0	0	60.79	9.88	48.24	76.29	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	155025	112633	0	302352	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	14037	4720	2415	20798	15935	4508	6226	24527	0	0	0	0	69	4	64	78
	43	02	JAN	18:00	2995637	2867012	381577	2443050	3729640	57.50	12.99	50.00	80.00	65211	0	0	0	0	0	0	0	76068	3256	70474	82384	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	2014	4504	0	12308	26002	2354	20161	29000	0	0	0	0	3446	3246	0	8000	0	0	0	0	60.77	9.88	48.19	76.23	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	128625	124068	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	12651	5316	1692	18871	15809	4466	6226	24527	0	0	0	0	69	4	64	79
	44	02	JAN	19:00	2947357	2752538	180629	2477100	3114812	57.50	12.99	50.00	80.00	64174	0	0	0	0	0	0	0	76328	3206	70520	82494	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	716	1606	0	4623	25789	2489	20842	29000	0	0	0	0	5217	2970	0	8000	0	0	0	0	60.74	9.87	48.15	76.17	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	194819	112779	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	14162	3189	9377	19931	15681	4424	6226	24527	0	0	0	0	69	4	64	79
	45	02	JAN	20:00	2999731	2854304	391845	2410291	3709880	57.50	12.99	50.00	80.00	65061	0	0	0	0	0	0	0	76245	3190	70705	82483	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	2001	4475	0	12061	25767	3115	18806	29000	0	0	0	0	3870	2873	0	8000	0	0	0	0	60.72	9.87	48.12	76.10	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	145426	109981	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	12898	5995	1939	25194	15713	4459	6226	24527	0	0	0	0	69	4	64	79
	46	02	JAN	21:00	2974367	2873711	332984	2576000	3639080	57.50	12.99	50.00	80.00	65338	0	0	0	0	0	0	0	75578	3027	70335	81321	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	1831	4095	0	11176	26428	1637	24220	29000	0	0	0	0	2712	2901	0	8000	0	0	0	0	60.71	9.87	48.06	76.04	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	100656	108851	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	12408	4683	2824	19083	15955	4441	6226	24527	0	0	0	0	69	4	64	79
	47	02	JAN	22:00	2890819	2733874	290491	2425300	3590760	57.50	12.99	50.00	80.00	63859	0	0	0	0	0	0	0	74925	3010	69864	80782	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	1069	2932	0	10572	24851	2617	20273	29000	0	0	0	0	4399	3315	0	8000	0	0	0	0	60.69	9.86	48.03	75.99	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	156945	117242	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	14747	4648	3428	21494	16162	4458	6226	24527	0	0	0	0	68	4	64	79
	48	02	JAN	23:00	2833670	2695329	139066	2384350	2901132	57.50	12.99	50.00	80.00	63610	0	0	0	0	0	0	0	73991	2822	68876	79548	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40167	1404	37000	42000	0	0	0	0	0	0	0	0	248	586	0	1952	25393	2811	19687	29000	0	0	0	0	3744	3349	0	8000	0	0	0	0	60.67	9.84	48.02	75.94	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	138340	124927	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	1993	77000	86000	15025	3370	12000	22313	16205	4418	6226	24527	0	0	0	0	68	4	64	79
	49	03	JAN	00:00	2982277	2862456	279548	2615000	3739560	57.50	12.99	50.00	80.00	65410	0	0	0	0	0	0	0	76052	2834	70989	81171	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1538	3801	0	13682	26555	1455	25000	29000	0	0	0	0	3186	2929	0	8000	0	0	0	0	60.65	9.85	47.98	75.88	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	119822	108817	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	12407	3889	1318	18337	15803	4487	6226	24527	0	0	0	0	69	3	64	78
	50	03	JAN	01:00	2890878	2775064	111256	2615000	3019720	57.50	12.99	50.00	80.00	64618	0	0	0	0	0	0	0	74767	2735	70001	79812	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	548	1351	0	4684	26391	1438	24741	28959	0	0	0	0	3055	3324	0	8000	0	0	0	0	60.64	9.85	47.95	75.81	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	115813	125534	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	13561	2214	10316	19259	16193	4429	6226	24527	0	0	0	0	68	3	64	76
	51	03	JAN	02:00	2873233	2794819	282501	2398300	3576120	57.50	12.99	50.00	80.00	64595	0	0	0	0	0	0	0	73468	2720	69293	78767	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1548	3493	0	11639	25186	2100	19266	27438	0	0	0	0	1960	3027	0	8000	0	0	0	0	60.64	9.85	47.94	75.83	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	78413	121096	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	13766	4416	3361	20734	16205	4418	6226	24527	0	0	0	0	69	3	64	76
	52	03	JAN	03:00	2745211	2649972	131523	2311400	2798520	57.50	12.99	50.00	80.00	63218	0	0	0	0	0	0	0	72086	2678	67293	77047	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	160	530	0	1919	24510	2827	16828	27000	0	0	0	0	2643	3242	0	8000	0	0	0	0	60.64	9.85	47.95	75.80	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	95238	118183	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	15830	3232	12717	23172	16214	4416	6226	24527	0	0	0	0	67	2	64	70
	53	03	JAN	04:00	2681607	2576588	146933	2288350	2726760	57.50	12.99	50.00	80.00	62357	0	0	0	0	0	0	0	70881	2578	65982	76150	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	85	282	0	1022	23162	3058	17205	27000	0	0	0	0	2861	3322	0	8000	0	0	0	0	60.63	9.83	47.96	75.78	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	105018	123939	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	17253	3825	13978	25233	16323	4419	6226	24527	0	0	0	0	67	2	64	70
	54	03	JAN	05:00	2648111	2507393	225566	2086603	2761240	57.50	12.99	50.00	80.00	61509	0	0	0	0	0	0	0	70114	2369	66202	74863	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	152	505	0	1828	21671	4679	12332	27000	0	0	0	0	3518	3690	0	8000	0	0	0	0	60.61	9.85	47.98	75.79	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	140718	147620	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	18677	5260	13172	31668	16472	4246	7265	24527	0	0	0	0	67	2	64	70
	55	03	JAN	06:00	2639433	2568042	133613	2241900	2732900	57.50	12.99	50.00	80.00	62277	0	0	0	0	0	0	0	69708	2573	65780	74898	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	23128	3126	16138	27000	0	0	0	0	1808	2861	0	8000	0	0	0	0	60.61	9.85	48.00	75.79	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	71392	114724	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	17372	3480	13742	24192	16564	4283	7230	24527	0	0	0	0	67	2	64	70
	56	03	JAN	07:00	2632644	2526408	241488	2099950	2815360	57.50	12.99	50.00	80.00	61701	0	0	0	0	0	0	0	69715	2618	65596	75489	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	292	615	0	2067	21828	5056	12599	27000	0	0	0	0	2823	3687	0	8000	0	0	0	0	60.60	9.84	48.01	75.81	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	106237	139560	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	18380	5299	11933	26591	16513	4387	6639	24527	0	0	0	0	67	2	64	70
	57	03	JAN	08:00	2640685	2555772	195217	2081350	2757450	57.50	12.99	50.00	80.00	62109	0	0	0	0	0	0	0	69768	2797	65249	76041	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	76	252	0	913	22760	4193	12227	27000	0	0	0	0	2159	2838	0	8000	0	0	0	0	60.60	9.84	48.02	75.80	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	84912	113831	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	17664	4289	13251	26773	16474	4485	6226	24750	0	0	0	0	67	2	64	70
	58	03	JAN	09:00	2689192	2598727	328666	2126400	3376440	57.50	12.99	50.00	80.00	62377	0	0	0	0	0	0	0	70371	2699	65679	76271	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1031	2603	0	9143	22091	4537	13128	27000	0	0	0	0	2475	3288	0	8000	0	0	0	0	60.59	9.83	48.03	75.79	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	90465	122009	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	17378	6187	5857	26011	16375	4429	6226	24527	0	0	0	0	68	3	64	74
	59	03	JAN	10:00	2736496	2643444	275653	2151203	3411480	57.50	12.99	50.00	80.00	62974	0	0	0	0	0	0	0	71325	2642	66615	76709	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	798	2648	0	9581	23358	3615	13624	27000	0	0	0	0	2396	2889	0	8000	0	0	0	0	60.59	9.83	48.01	75.78	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	93051	114998	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	16343	5331	5419	30376	16281	4416	6226	24527	0	0	0	0	68	3	64	74
	60	03	JAN	11:00	2759648	2576390	369726	2180328	3524600	57.50	12.99	50.00	80.00	62138	0	0	0	0	0	0	0	72336	2910	67322	78123	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	916	3039	0	10995	21828	5235	14238	27131	0	0	0	0	4819	2919	0	8000	0	0	0	0	60.56	9.84	47.98	75.75	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	183258	113127	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	17755	6718	4005	29762	16212	4417	6226	24527	0	0	0	0	68	3	64	75
	61	03	JAN	12:00	2823490	2653833	335020	2239503	3568760	57.50	12.99	50.00	80.00	63056	0	0	0	0	0	0	0	73378	2743	68990	78675	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	962	3191	0	11547	23304	4204	15390	28067	0	0	0	0	4339	3254	0	8000	0	0	0	0	60.53	9.85	47.94	75.72	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	169657	130411	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	16234	5808	3453	28610	16205	4418	6226	24527	0	0	0	0	68	3	64	76
	62	03	JAN	13:00	2893181	2765218	288888	2390250	3646120	57.50	12.99	50.00	80.00	64371	0	0	0	0	0	0	0	74556	2625	70495	79642	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1043	3459	0	12514	25402	2280	19105	28925	0	0	0	0	3338	3231	0	8000	0	0	0	0	60.52	9.86	47.88	75.67	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	127963	124709	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	14055	4273	2486	20895	16148	4435	6226	24527	0	0	0	0	68	3	64	77
	63	03	JAN	14:00	2954552	2803229	223622	2419500	3320320	60.00	14.14	50.00	80.00	64793	0	0	0	0	0	0	0	75855	2601	71522	80696	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1175	2656	0	8379	25952	2523	18990	29000	0	0	0	0	3956	3568	0	8000	0	0	0	0	60.50	9.86	47.82	75.60	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	151322	137437	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	13374	3610	5621	20010	16028	4457	6226	24527	0	0	0	0	69	4	64	77
	64	03	JAN	15:00	3003273	2782964	349181	2389753	3845000	60.00	14.14	50.00	80.00	64437	0	0	0	0	0	0	0	77083	2695	73454	82286	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	1609	4088	0	15000	24851	2562	18395	28000	0	0	0	0	5850	2988	158	8000	0	0	0	0	60.46	9.86	47.75	75.54	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	220309	114150	6320	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	14039	5788	0	25605	15586	4467	6226	24527	0	0	0	0	69	4	64	79
	65	03	JAN	16:00	3102305	2937426	347141	2573500	3845000	65.00	15.00	50.00	80.00	66033	0	0	0	0	0	0	0	78098	2594	74336	82664	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2600	4672	0	15000	26356	1923	22070	29000	0	0	0	0	4370	3460	0	8000	0	0	0	0	60.44	9.86	47.69	75.47	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	164879	134949	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	11545	4783	0	16930	14874	4472	6226	24527	0	0	0	0	70	4	64	79
	66	03	JAN	17:00	3120498	2877434	323004	2472503	3845000	65.00	15.00	50.00	80.00	65398	0	0	0	0	0	0	0	79095	2681	75186	84541	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2274	4060	0	15000	25677	2196	20050	29000	0	0	0	0	6371	2216	2279	8000	0	0	0	0	60.39	9.86	47.63	75.41	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	243063	93896	68370	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	12549	5114	0	23950	14127	4478	5587	23953	0	0	0	0	70	4	64	79
	67	03	JAN	18:00	3153334	2918521	304934	2516903	3661280	67.50	14.79	50.00	80.00	65787	0	0	0	0	0	0	0	79556	2598	75917	84465	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2673	3998	0	12641	25860	1953	20938	29000	0	0	0	0	6250	2626	0	8000	0	0	0	0	60.35	9.86	47.57	75.34	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	234813	103151	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	11967	5129	1359	23062	13662	4320	5663	23065	0	0	0	0	71	4	65	79
	68	03	JAN	19:00	3204374	3016074	347619	2662565	3845000	67.50	14.79	50.00	80.00	66781	0	0	0	0	0	0	0	79876	2594	76367	84291	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	3354	4948	0	15000	26721	1673	24652	29000	0	0	0	0	5027	3055	0	8000	0	0	0	0	60.32	9.86	47.50	75.27	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	188301	120463	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	10425	4648	0	15000	13386	4328	5837	22772	0	0	0	0	71	4	65	79
	69	03	JAN	20:00	3186281	2981605	256209	2676725	3587000	67.50	14.79	50.00	80.00	66495	0	0	0	0	0	0	0	79715	2684	75973	85156	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2862	3974	0	12150	26819	1554	25000	29000	0	0	0	0	5261	3015	0	8000	0	0	0	0	60.28	9.87	47.44	75.29	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	204676	124080	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	10818	3475	2850	15166	13511	4496	4972	23166	0	0	0	0	71	4	65	79
	70	03	JAN	21:00	3158514	2949393	384276	2480103	3845000	67.50	14.79	50.00	80.00	66048	0	0	0	0	0	0	0	79272	2627	75338	84106	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	3095	4993	0	15000	25803	2111	20202	29000	0	0	0	0	5602	2945	0	8000	0	0	0	0	60.25	9.87	47.38	75.22	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	209120	112558	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	11602	6026	0	23798	13921	4433	6022	23801	0	0	0	0	70	4	65	79
	71	03	JAN	22:00	3080102	2828317	344764	2473653	3845000	62.50	14.79	50.00	80.00	64848	0	0	0	0	0	0	0	78531	2799	74869	83630	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2122	4114	0	15000	24938	2530	20073	29000	0	0	0	0	6698	2130	1502	8000	0	0	0	0	60.20	9.87	47.32	75.15	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	251785	86721	60080	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	13440	5494	0	23927	14577	4465	6226	23930	0	0	0	0	70	4	64	79
	72	03	JAN	23:00	3038780	2842828	410746	2428153	3845000	62.50	14.79	50.00	80.00	64946	0	0	0	0	0	0	0	77347	2703	73876	82128	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40333	1546	37000	42000	0	0	0	0	0	0	0	0	2414	4912	0	15000	24761	2612	19163	27842	0	0	0	0	5399	3242	0	8000	0	0	0	0	60.16	9.87	47.25	75.09	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	195952	117693	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80833	2075	78000	86000	13325	6589	0	24837	15421	4517	6226	24527	0	0	0	0	70	4	64	79
	73	04	JAN	00:00	2980619	2834165	305786	2565000	3810000	60.00	14.14	50.00	80.00	65019	0	0	0	0	0	0	0	76148	2889	72487	81220	4440	1069	3128	7057	0	0	0	0	0	0	0	0	0	0	0	0	40250	1876	36000	42000	0	0	0	0	0	0	0	0	1485	4109	0	15000	26133	1272	24000	29000	0	0	0	0	3841	3634	0	8000	0	0	0	0	60.14	9.87	47.19	75.02	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	146454	140200	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81083	2499	77000	86000	13216	4215	0	18165	15983	4521	6226	24527	0	0	0	0	69	4	63	78
	74	04	JAN	01:00	2907897	2747574	318843	2315125	3719760	57.50	12.99	50.00	80.00	64065	0	0	0	0	0	0	0	74946	2741	70734	80000	4440	1069	3128	7056	0	0	0	0	0	0	0	0	0	0	0	0	40250	1876	36000	42000	0	0	0	0	0	0	0	0	1156	3834	0	13872	24927	2816	16902	28812	0	0	0	0	4173	3636	0	8000	0	0	0	0	60.12	9.89	47.13	74.96	1903	458	1341	3024	0	0	0	0	37.50	4.33	30.00	40.00	160323	140203	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	81083	2499	77000	86000	14750	5358	1128	27098	16139	4439	6226	24527	0	0	0	0	68	4	63	78
