C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	34	03	FEB	60080051	58796507	2487012	54672608	63504200	53.85	5.96	50.00	66.25	1433486	0	0	0	0	0	0	0	1589333	56674	1521270	1707263	102480	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	934000	62322	768000	984000	0	0	0	0	0	0	0	0	2276	4460	0	14950	518489	46366	404652	574164	0	0	0	0	32089	16337	3322	55668	0	0	0	0	54.12	8.99	35.04	65.85	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1283544	653479	132880	2226716	0	0	0	0	0	0	0	0	0	0	0	0	0	1882000	74270	1728000	1992000	427235	66560	322886	517457	417781	58966	324754	497692	0	0	0	0	1571	70	1416	1656
	35	04	FEB	57484489	56751218	2305499	53834175	61180550	53.23	5.83	50.00	67.50	1402937	0	0	0	0	0	0	0	1532810	55800	1447674	1651680	102480	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	926000	66783	744000	984000	0	0	0	0	0	0	0	0	1377	2903	0	9995	484621	54554	390287	555883	0	0	0	0	18332	12430	0	40940	0	0	0	0	54.31	8.97	35.11	65.78	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	733271	497183	0	1637597	0	0	0	0	0	0	0	0	0	0	0	0	0	1862000	75551	1680000	1992000	450002	75846	325586	578510	443123	68326	321671	551670	0	0	0	0	1552	76	1368	1656
	36	05	FEB	58533181	57073546	2990353	51795262	61015005	50.73	1.80	50.00	56.25	1414961	0	0	0	0	0	0	0	1561238	59734	1449454	1672034	102480	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	936000	49960	816000	1008000	0	0	0	0	0	0	0	0	7	22	0	81	486260	62405	347105	565100	0	0	0	0	36491	20588	106	78522	0	0	0	0	54.47	8.89	35.22	65.73	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1459635	823534	4240	3140864	0	0	0	0	0	0	0	0	0	0	0	0	0	1878000	53777	1728000	1944000	455733	69592	349591	593732	443522	61556	349485	561411	0	0	0	0	1567	56	1440	1656
	37	06	FEB	64367755	61735267	2968326	55105761	65823180	55.00	6.83	50.00	71.25	1472962	0	0	0	0	0	0	0	1682549	66277	1558348	1789638	102481	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	940000	45782	864000	1008000	0	0	0	0	0	0	0	0	4082	6854	0	23601	570174	61629	396515	644700	0	0	0	0	65812	26892	17189	104311	0	0	0	0	54.47	8.81	35.00	65.40	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	2632488	1075679	687574	4172440	0	0	0	0	0	0	0	0	0	0	0	0	0	1892000	56143	1800000	1992000	377744	79538	224097	563485	383976	78900	207932	533682	0	0	0	0	1587	50	1488	1687
	38	07	FEB	69897497	65691529	3952809	58487600	74356000	59.90	10.56	50.00	80.00	1519961	0	0	0	0	0	0	0	1790914	76810	1665616	1903400	102481	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	946000	45387	840000	1008000	0	0	0	0	0	0	0	0	23912	34861	0	114950	613372	36948	524015	664898	0	0	0	0	105149	32864	51614	152658	0	0	0	0	54.04	8.88	34.13	64.65	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	4205968	1314568	2064560	6106320	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	59967	1776000	1968000	322716	81717	125050	435985	344648	88183	157416	490648	0	0	0	0	1629	66	1464	1743
	39	08	FEB	69578160	64905610	3091560	58661565	70629920	58.65	10.31	50.00	80.00	1518859	0	0	0	0	0	0	0	1794081	61593	1693469	1889709	102481	23136	76152	162504	0	0	0	0	0	0	0	0	0	0	0	0	954000	51029	840000	1032000	0	0	0	0	0	0	0	0	15877	27475	0	98374	604908	37402	499858	648000	0	0	0	0	116814	23289	78401	145145	0	0	0	0	53.35	8.97	33.21	63.69	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	4672550	931546	3136040	5805800	0	0	0	0	0	0	0	0	0	0	0	0	0	1918000	83403	1728000	2040000	343214	83361	141626	508142	351282	82640	154352	514295	0	0	0	0	1627	66	1448	1728
	40	09	FEB	64865954	62371809	3021362	55314100	65473550	53.54	7.92	50.00	71.25	1494845	0	0	0	0	0	0	0	1697692	49644	1597414	1768574	102480	23137	76142	162504	0	0	0	0	0	0	0	0	0	0	0	0	958000	48456	840000	1032000	0	0	0	0	0	0	0	0	3297	7680	0	25052	571561	46559	452555	620671	0	0	0	0	62354	19900	29854	112320	0	0	0	0	52.90	8.95	32.87	63.19	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	2494145	795996	1194178	4492800	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	88634	1704000	1992000	383142	72659	197850	507445	387570	77379	197537	522261	0	0	0	0	1614	68	1440	1704
	41	10	FEB	60150537	58600738	3130535	53894637	63310516	51.67	4.82	50.00	67.50	1446753	0	0	0	0	0	0	0	1598111	57409	1537942	1706742	102480	23138	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	954000	34117	888000	1008000	0	0	0	0	0	0	0	0	2214	7252	0	26265	500672	61759	376201	601716	0	0	0	0	38745	21502	0	74280	0	0	0	0	52.80	8.94	32.77	62.98	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1549799	860089	0	2971200	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	68906	1752000	1968000	449114	87192	244749	583799	435195	79931	239587	563977	0	0	0	0	1602	55	1488	1704
	42	11	FEB	57572876	56634576	2808718	53558350	61445260	51.25	4.15	50.00	65.00	1432910	0	0	0	0	0	0	0	1548003	54340	1473336	1641578	102480	23137	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	966000	34117	912000	1008000	0	0	0	0	0	0	0	0	709	2353	0	8512	455357	68521	367510	583728	0	0	0	0	23457	15771	0	44905	0	0	0	0	52.92	8.91	32.66	62.87	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	938300	630851	0	1796189	0	0	0	0	0	0	0	0	0	0	0	0	0	1934000	69599	1800000	2016000	511934	99968	295402	640490	497405	99091	272057	622344	0	0	0	0	1609	57	1512	1704
	43	12	FEB	59245739	57541403	3641853	52172409	65331140	51.46	4.84	50.00	67.50	1441705	0	0	0	0	0	0	0	1583475	58008	1488545	1707507	102481	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	964000	37736	888000	1008000	0	0	0	0	0	0	0	0	2738	9081	0	32856	471647	74499	356626	598853	0	0	0	0	42608	17555	8869	73340	0	0	0	0	53.02	8.83	32.78	62.73	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1704337	702183	354780	2933600	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	57411	1848000	2016000	497615	94319	280291	612213	478758	83142	305081	583303	0	0	0	0	1608	52	1512	1704
	44	13	FEB	63860159	61588867	3132855	55864840	67607040	52.50	8.29	50.00	80.00	1488439	0	0	0	0	0	0	0	1677361	57124	1590947	1793461	102481	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	962000	37256	888000	1008000	0	0	0	0	0	0	0	0	3799	12600	0	45588	552299	60300	445297	624000	0	0	0	0	56782	21680	20940	92473	0	0	0	0	53.01	8.80	32.73	62.57	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	2271292	867214	837594	3698920	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	53179	1848000	2016000	411902	69664	242412	501370	425222	71998	270354	546586	0	0	0	0	1613	51	1512	1704
	45	14	FEB	68067248	64367381	2561165	60430474	69535380	55.73	8.92	50.00	80.00	1523195	0	0	0	0	0	0	0	1765908	60621	1668186	1907121	102481	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	966000	35496	912000	1008000	0	0	0	0	0	0	0	0	10362	17133	0	53187	594569	51050	503009	663575	0	0	0	0	92497	33154	48000	157407	0	0	0	0	52.72	8.75	32.53	62.28	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	3699866	1326158	1920000	6296280	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	46433	1824000	1992000	371069	57372	258813	454489	392663	75137	252818	528145	0	0	0	0	1627	34	1552	1680
	46	15	FEB	68899236	64799966	3431466	58360500	71047680	55.94	8.75	50.00	80.00	1529566	0	0	0	0	0	0	0	1784270	64497	1707962	1931705	102482	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	968000	45255	888000	1032000	0	0	0	0	0	0	0	0	11821	21197	0	73596	599486	65506	461610	668398	0	0	0	0	102482	22878	74028	149874	0	0	0	0	52.18	8.77	31.80	61.90	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	4099270	915137	2961121	5994960	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	38367	1872000	2016000	372693	64689	262404	498390	389499	74998	245830	541381	0	0	0	0	1638	35	1554	1698
	47	16	FEB	64059442	61234206	4116165	51654700	67770777	52.29	5.88	50.00	71.25	1486493	0	0	0	0	0	0	0	1686449	69748	1585198	1841331	102482	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	964000	57827	864000	1056000	0	0	0	0	0	0	0	0	914	2364	0	8447	548422	101908	310694	649617	0	0	0	0	70631	10883	46816	89748	0	0	0	0	51.74	8.75	31.33	61.54	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	2825236	435328	1872655	3589915	0	0	0	0	0	0	0	0	0	0	0	0	0	1946000	46433	1872000	2016000	432664	89197	337074	649306	428157	77564	309251	604991	0	0	0	0	1611	44	1536	1681
	48	17	FEB	59232925	57691843	4785752	46654063	66523100	50.00	0	50.00	50.00	1437982	0	0	0	0	0	0	0	1581646	62756	1485394	1741122	102483	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	956000	64869	840000	1056000	0	0	0	0	0	0	0	0	0	0	0	0	484637	117273	193881	624862	0	0	0	0	38527	27162	0	78478	0	0	0	0	51.58	8.69	31.25	61.25	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1541083	1086466	0	3139137	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	48125	1872000	2016000	485363	92629	361472	718119	471901	70053	381944	647576	0	0	0	0	1600	52	1512	1680
	49	18	FEB	57203942	55730292	4251691	45241856	62071200	50.00	0	50.00	50.00	1406644	0	0	0	0	0	0	0	1537729	57162	1436177	1669856	102482	23136	76140	162504	0	0	0	0	0	0	0	0	0	0	0	0	946000	67498	840000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	452406	113841	182437	573037	0	0	0	0	36841	14593	0	59236	0	0	0	0	51.62	8.64	31.25	61.13	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1473650	583702	0	2369435	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	59967	1776000	1992000	511594	104306	384169	777563	496700	85778	422725	718327	0	0	0	0	1578	49	1512	1656
	50	19	FEB	59555101	58305351	4601752	47532019	63152700	53.33	5.78	50.00	63.75	1437073	0	0	0	0	0	0	0	1582545	72409	1439723	1717827	102482	23135	76140	162500	0	0	0	0	0	0	0	0	0	0	0	0	946000	66783	840000	1032000	0	0	0	0	0	0	0	0	1812	3298	0	10102	501008	120014	228240	614586	0	0	0	0	31244	20396	0	70587	0	0	0	0	51.77	8.58	31.41	61.33	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	1249751	815827	0	2823480	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	57411	1848000	2016000	463180	117780	351991	755760	455858	109145	348044	719792	0	0	0	0	1581	50	1512	1656
	51	20	FEB	64169891	61317442	3707531	52853283	67007090	57.92	9.51	50.00	73.75	1469036	0	0	0	0	0	0	0	1679202	70889	1561181	1828081	102480	23133	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	942000	63592	840000	1032000	0	0	0	0	0	0	0	0	5897	8337	0	27594	557514	91403	351466	652051	0	0	0	0	71311	22625	30022	105545	0	0	0	0	51.74	8.53	31.18	61.31	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	2852450	904984	1200899	4221800	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	53066	1848000	2016000	406589	98505	302040	632534	405587	102202	311585	639538	0	0	0	0	1582	40	1512	1636
	52	21	FEB	68589970	64559849	3787767	56044300	70693360	63.02	12.20	50.00	80.00	1499472	0	0	0	0	0	0	0	1759939	65187	1657778	1879887	102480	23133	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	938000	56675	864000	1032000	0	0	0	0	0	0	0	0	26485	32795	0	109667	592221	66028	415286	670404	0	0	0	0	100753	32067	35775	153697	0	0	0	0	51.33	8.35	30.93	60.72	43920	9915	32633	69643	0	0	0	0	40.00	0	40.00	40.00	4030121	1282666	1430982	6147880	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	50398	1848000	2016000	349294	87517	250333	544714	370802	97516	265730	580227	0	0	0	0	1604	44	1536	1668
	53	22	FEB	68288040	64256447	4241762	56316950	69675840	62.19	12.07	50.00	80.00	1495007	0	0	0	0	0	0	0	1755004	73308	1648031	1880925	102480	23133	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	936000	57131	840000	1032000	0	0	0	0	0	0	0	0	23657	32403	0	92311	592078	72288	437539	671348	0	0	0	0	100790	22878	59130	134325	0	0	0	0	50.75	8.20	30.56	60.15	43920	9915	32633	69642	0	0	0	0	40.00	0	40.00	40.00	4031593	915103	2365200	5372981	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	55821	1848000	2040000	358265	93806	251933	559464	374523	97656	269358	584824	0	0	0	0	1605	56	1517	1680
	54	23	FEB	64314494	61587617	4292447	51287129	68456800	57.29	10.69	50.00	80.00	1471201	0	0	0	0	0	0	0	1678929	66978	1562023	1805433	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	942000	52877	864000	1032000	0	0	0	0	0	0	0	0	10041	18787	0	65210	556287	87346	336943	617112	0	0	0	0	68121	14682	47595	93193	0	0	0	0	50.35	8.21	30.10	59.84	43920	9915	32633	69643	0	0	0	0	40.02	0.07	40.00	40.24	2726877	588634	1903800	3727720	0	0	0	0	0	0	0	0	0	0	0	0	0	1924000	58652	1848000	2040000	415672	94188	294790	617075	411097	94527	302622	605750	0	0	0	0	1594	56	1512	1680
	55	24	FEB	60063762	58682463	4821946	46231461	64281460	54.69	7.00	50.00	70.00	1434956	0	0	0	0	0	0	0	1590046	78618	1433160	1710814	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	938000	37256	864000	1008000	0	0	0	0	0	0	0	0	3359	5397	0	15696	511674	98382	252629	612111	0	0	0	0	34532	19365	4407	67147	0	0	0	0	50.23	8.17	30.12	59.66	43920	9915	32633	69642	0	0	0	0	40.04	0.14	40.00	40.50	1381299	774609	176280	2685868	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	57827	1848000	2064000	462966	111204	322966	684199	452067	97035	333229	652148	0	0	0	0	1574	44	1499	1656
	56	25	FEB	58029647	56817128	4063447	46848726	61886640	52.71	5.47	50.00	67.50	1417757	0	0	0	0	0	0	0	1551486	66122	1462162	1664013	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	944000	24658	888000	984000	0	0	0	0	0	0	0	0	1417	3233	0	11533	473276	82267	264975	580880	0	0	0	0	30313	23994	0	75700	0	0	0	0	50.32	8.14	30.30	59.48	43920	9915	32632	69643	0	0	0	0	40.00	0	40.00	40.00	1212519	959743	0	3028019	0	0	0	0	0	0	0	0	0	0	0	0	0	1910000	47455	1824000	2016000	491307	89662	367587	671025	477342	81108	370178	628196	0	0	0	0	1572	34	1512	1632
	57	26	FEB	59830182	57979810	2761533	50926296	61012750	50.00	0	50.00	50.00	1430518	0	0	0	0	0	0	0	1590936	54985	1510840	1682614	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	942000	29597	912000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	500196	56641	380126	564314	0	0	0	0	46259	24537	5107	93217	0	0	0	0	50.39	8.07	30.56	59.40	43920	9915	32633	69642	0	0	0	0	40.00	0	40.00	40.00	1850372	981499	204289	3728680	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	47329	1848000	1968000	469804	57181	387745	572350	464343	49395	388799	556082	0	0	0	0	1570	37	1512	1639
	58	27	FEB	63771103	60935767	2801309	54149450	64543400	51.15	2.57	50.00	57.50	1470464	0	0	0	0	0	0	0	1676006	60590	1579269	1776436	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	948000	34641	912000	1032000	0	0	0	0	0	0	0	0	787	1789	0	5496	553856	56271	444589	632168	0	0	0	0	70883	30378	28879	137703	0	0	0	0	50.25	7.94	30.51	59.14	43920	9915	32632	69643	0	0	0	0	40.00	0	40.00	40.00	2835336	1215112	1155145	5508120	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	48332	1824000	1992000	425357	54896	337127	539411	433121	54660	342762	535602	0	0	0	0	1590	48	1496	1656
	59	28	FEB	67437066	63658839	2034750	58155750	66077950	53.02	3.83	50.00	61.25	1502294	0	0	0	0	0	0	0	1751397	39726	1656175	1824259	102480	23134	76140	162492	0	0	0	0	0	0	0	0	0	0	0	0	948000	40988	888000	1008000	0	0	0	0	0	0	0	0	4046	8012	0	26487	603103	44236	507915	672652	0	0	0	0	93768	22641	49768	127832	0	0	0	0	49.94	7.86	30.09	58.98	43920	9915	32633	69642	0	0	0	0	40.14	0.48	40.00	41.72	3778227	949822	1990720	5419019	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	56391	1848000	2040000	382851	54083	290438	476085	403032	61419	295199	524421	0	0	0	0	1611	46	1557	1680
	60	01	MAR	68360167	63799040	2260504	59293285	67000520	52.92	5.11	50.00	63.75	1498615	0	0	0	0	0	0	0	1766844	50254	1630175	1835348	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	942000	39345	888000	1008000	0	0	0	0	0	0	0	0	6666	12312	0	37038	605915	45098	530666	665285	0	0	0	0	105237	19888	68997	140546	0	0	0	0	49.33	7.89	29.22	58.54	41621	8493	28931	60882	0	0	0	0	42.37	7.87	40.00	68.49	4561127	1728159	2759892	9841784	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	51225	1848000	2016000	381419	53738	274962	453334	399401	63130	282518	511886	0	0	0	0	1610	41	1533	1680
	61	02	MAR	64379550	61473549	3201491	54230000	65811600	50.00	0	50.00	50.00	1481803	0	0	0	0	0	0	0	1688376	63859	1547112	1804605	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	954000	31177	888000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	561671	63716	412600	661032	0	0	0	0	65679	16563	40749	104109	0	0	0	0	48.88	7.95	28.60	58.23	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	2906001	1302076	1629960	6692640	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	42849	1872000	2040000	422329	76108	322968	571400	432220	62931	331196	548399	0	0	0	0	1608	39	1560	1704
	62	03	MAR	59218974	56973052	3430183	51333415	63098800	50.00	0	50.00	50.00	1426237	0	0	0	0	0	0	0	1584221	63324	1475744	1732803	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	952000	34409	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	473061	64257	371468	573176	0	0	0	0	52134	19674	9077	80899	0	0	0	0	48.68	8.03	28.32	58.06	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	2245922	922940	363062	3853120	0	0	0	0	0	0	0	0	0	0	0	0	0	1936000	56569	1848000	2088000	510939	89501	362824	636532	484053	71881	376066	594671	0	0	0	0	1597	45	1512	1704
	63	04	MAR	56514040	54855030	3523644	49475940	61000954	50.00	0	50.00	50.00	1399260	0	0	0	0	0	0	0	1528899	52658	1462179	1649698	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	950000	40939	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	432101	83118	325035	559619	0	0	0	0	39772	20188	0	67696	0	0	0	0	48.61	8.01	28.53	58.03	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	1659010	773156	0	2707840	0	0	0	0	0	0	0	0	0	0	0	0	0	1934000	59161	1800000	2040000	551899	104038	383275	697681	528427	84750	383730	662373	0	0	0	0	1597	50	1464	1680
	64	05	MAR	57725644	55171868	2575653	51041176	60666102	50.00	0	50.00	50.00	1398382	0	0	0	0	0	0	0	1553413	38012	1493825	1627068	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	944000	47329	816000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	442637	59118	332024	541322	0	0	0	0	59750	21056	31018	95720	0	0	0	0	48.53	8.01	28.58	58.02	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	2553777	930264	1240718	3930823	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	56391	1824000	1992000	539363	83166	394678	675976	515692	66002	413974	647729	0	0	0	0	1592	46	1488	1656
	65	06	MAR	61277821	58329957	2672939	53365350	62632300	50.00	0	50.00	50.00	1434719	0	0	0	0	0	0	0	1623683	50396	1521019	1698330	107026	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	942000	53777	840000	1056000	0	0	0	0	0	0	0	0	0	0	0	0	507199	73821	378507	614246	0	0	0	0	67458	17505	36854	104000	0	0	0	0	48.32	7.95	28.54	57.57	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	2947864	1150348	1474153	5989440	0	0	0	0	0	0	0	0	0	0	0	0	0	1922000	60762	1848000	2016000	472801	89783	370365	620500	483490	66976	401140	601826	0	0	0	0	1589	44	1512	1656
	66	07	MAR	64694837	61149301	1535440	58532300	63410750	50.42	1.06	50.00	53.75	1466973	0	0	0	0	0	0	0	1693617	47148	1615839	1782220	107025	21835	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	940000	45782	888000	1056000	0	0	0	0	0	0	0	0	71	224	0	813	564872	41380	488286	629815	0	0	0	0	81649	19740	34420	116013	0	0	0	0	48.04	7.93	28.22	57.39	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	3545536	1238186	1376802	6710000	0	0	0	0	0	0	0	0	0	0	0	0	0	1932000	49477	1848000	2016000	427057	55385	354185	532410	459003	54213	391228	554213	0	0	0	0	1596	37	1512	1633
	67	08	MAR	64643805	61167132	2383997	56033149	65259200	51.15	2.01	50.00	55.00	1467062	0	0	0	0	0	0	0	1690980	66234	1579190	1817145	107024	21836	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	940000	55281	864000	1056000	0	0	0	0	0	0	0	0	552	1105	0	3124	564459	49286	465463	660078	0	0	0	0	78944	30104	33309	119786	0	0	0	0	47.66	7.91	27.91	57.15	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	3476673	1730734	1332360	7653760	0	0	0	0	0	0	0	0	0	0	0	0	0	1922000	53179	1848000	2016000	416989	61197	323273	542537	457301	57885	382468	544338	0	0	0	0	1593	53	1494	1703
	68	09	MAR	59987620	57068598	1735331	54108310	59841300	50.00	0	50.00	50.00	1414903	0	0	0	0	0	0	0	1592554	54172	1491033	1665929	107025	21837	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	936000	52764	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	486172	46459	418135	547922	0	0	0	0	63357	21250	30136	115425	0	0	0	0	47.33	8.03	27.16	57.07	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	2919022	1988346	1205435	9234000	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	45387	1824000	1992000	483828	61988	411227	585187	490705	56658	409716	578778	0	0	0	0	1577	47	1508	1680
	69	10	MAR	54306347	52312416	2431253	45973079	55168750	50.00	0	50.00	50.00	1368749	0	0	0	0	0	0	0	1484441	66152	1306444	1568185	107025	21837	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	950000	53179	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	381248	61336	264262	456774	0	0	0	0	46168	20927	12691	92801	0	0	0	0	47.17	8.07	26.85	56.78	41621	8492	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	1993930	956833	507654	3712039	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	33941	1872000	1992000	588752	62855	503606	719738	559651	53135	477116	687956	0	0	0	0	1582	48	1512	1680
	70	11	MAR	52141842	50152759	2252888	45687336	54121786	50.00	0	50.00	50.00	1345953	0	0	0	0	0	0	0	1441088	63189	1290333	1518377	107025	21837	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	954000	49112	888000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	335255	51487	246136	407724	0	0	0	0	44808	17957	18265	82388	0	0	0	0	47.12	8.09	26.75	56.60	41621	8493	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	1989083	1079654	730599	4722320	0	0	0	0	0	0	0	0	0	0	0	0	0	1922000	35944	1848000	1968000	632745	55297	538029	721964	595691	50974	524856	680067	0	0	0	0	1582	47	1536	1680
	71	12	MAR	54034291	52083563	2678834	47105089	56964225	50.00	0	50.00	50.00	1361323	0	0	0	0	0	0	0	1478341	53390	1381019	1559219	107025	21837	74400	156552	0	0	0	0	0	0	0	0	0	0	0	0	944000	53066	864000	1032000	0	0	0	0	0	0	0	0	0	0	0	0	380871	61926	300016	476556	0	0	0	0	46445	16788	22716	72000	0	0	0	0	47.10	8.04	26.89	56.66	41621	8492	28931	60882	0	0	0	0	43.33	11.06	40.00	80.00	1950728	638705	908633	2880000	0	0	0	0	0	0	0	0	0	0	0	0	0	1924000	48826	1848000	2016000	599129	69165	509516	707538	589049	52972	509988	673690	0	0	0	0	1575	52	1512	1704
