C	area	id	hourly
	VARIABLES	BEGIN	END
	58	1	8736

C	hourly				OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	BALANCE	BALANCE	LOAD	LOAD	H. ROR	H. ROR	WIND	WIND	SOLAR	SOLAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	COAL	COAL	GAS	GAS	OIL	OIL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. PUMP	H. PUMP	H. LEV	H. LEV	H. INFL	H. INFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	AVL DTG	AVL DTG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	NP COST	NP COST	NODU	NODU
	100	05	JAN	03:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	8	1	1	1	4	1	1	8	5	4	12	1	1	5	1	1	4	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	101	05	JAN	04:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	102	05	JAN	05:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	4	1	1	1	8	5	4	12	1	1	5	1	4	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	103	05	JAN	06:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	104	05	JAN	07:00	1	3	12	3	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	3	1	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	3	1	4	9	1	1	2	4
	105	05	JAN	08:00	9	3	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	3	9	4	9	1	1	2	4
	106	05	JAN	09:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	107	05	JAN	10:00	9	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	108	05	JAN	11:00	12	10	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	1	12	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	4
	109	05	JAN	12:00	12	4	12	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	4
	110	05	JAN	13:00	12	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	4
	111	05	JAN	14:00	12	4	12	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	1	7	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	112	05	JAN	15:00	9	4	12	6	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	113	05	JAN	16:00	5	4	12	6	1	1	2	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	5	4	9	1	1	2	4
	114	05	JAN	17:00	5	4	12	4	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	5	4	9	1	1	2	4
	115	05	JAN	18:00	12	4	12	6	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	5	1	1	1	6	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	4
	116	05	JAN	19:00	2	4	12	6	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	2	5	1	1	1	3	1	1	8	5	4	12	1	1	5	1	1	3	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	117	05	JAN	20:00	12	4	12	4	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	5	1	1	1	6	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	118	05	JAN	21:00	2	4	12	6	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	2	7	1	1	1	6	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	119	05	JAN	22:00	1	4	12	6	1	1	2	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	7	1	1	4	1	1	1	8	5	4	12	1	1	5	1	4	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	2	4
	120	05	JAN	23:00	5	4	12	4	1	1	2	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	4	5	4	9	1	1	2	4
	121	06	JAN	00:00	12	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	12	1	1	2	1
	122	06	JAN	01:00	1	4	3	4	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	2	1
	123	06	JAN	02:00	12	10	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	12	1	1	2	1
	124	06	JAN	03:00	12	4	3	4	1	1	9	10	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	1
	125	06	JAN	04:00	9	8	3	4	1	1	12	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	8	1	1	1	9	1	1	8	5	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	8	9	4	12	1	1	4	1
	126	06	JAN	05:00	5	8	3	4	1	1	12	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	5	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	12	1	1	4	1
	127	06	JAN	06:00	12	8	3	4	1	1	12	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	12	4	1	1	1	11	1	1	8	5	4	12	1	1	5	1	1	11	1	1	1	1	1	1	4	9	4	12	4	12	1	1	4	1
	128	06	JAN	07:00	9	8	3	4	1	1	9	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	4	1	1	1	9	1	1	8	5	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	129	06	JAN	08:00	9	8	3	4	1	1	9	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	8	9	4	9	1	1	4	1
	130	06	JAN	09:00	12	4	3	4	1	1	2	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	131	06	JAN	10:00	9	8	3	4	1	1	2	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	4	1	1	1	9	1	1	8	5	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	12	1	1	4	1
	132	06	JAN	11:00	12	4	3	4	1	1	9	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	2	10	1	1	8	5	4	12	1	1	5	1	2	10	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	1
	133	06	JAN	12:00	12	4	3	4	1	1	9	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	1
	134	06	JAN	13:00	9	4	3	4	1	1	2	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	8	1	1	1	9	1	1	8	5	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	1
	135	06	JAN	14:00	12	6	3	4	1	1	2	8	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	6	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	12	1	1	2	1
	136	06	JAN	15:00	12	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	7	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	12	4	12	1	1	2	1
	137	06	JAN	16:00	1	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	6	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	2	4
	138	06	JAN	17:00	1	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	7	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	2	4
	139	06	JAN	18:00	12	4	12	3	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	7	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	12	4	9	1	1	2	4
	140	06	JAN	19:00	11	4	12	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	11	7	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	2	4
	141	06	JAN	20:00	12	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	3	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	142	06	JAN	21:00	5	4	12	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	3	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	4
	143	06	JAN	22:00	5	4	3	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	7	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	144	06	JAN	23:00	7	4	3	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	6	1	1	1	7	1	1	8	5	4	12	1	1	5	1	1	4	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	145	07	JAN	00:00	12	4	3	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	8	1	1	1	10	1	1	8	5	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	4	12	4	9	1	1	8	1
	146	07	JAN	01:00	5	4	3	4	1	1	9	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	5	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	1
	147	07	JAN	02:00	5	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	1
	148	07	JAN	03:00	7	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	4	1	1	1	7	1	1	8	5	4	12	1	1	5	1	1	4	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	149	07	JAN	04:00	12	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	4	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	150	07	JAN	05:00	12	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	4	1	1	1	12	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	151	07	JAN	06:00	2	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	4	1	1	1	8	1	1	8	5	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	152	07	JAN	07:00	1	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	4	1
	153	07	JAN	08:00	12	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	5	4	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	154	07	JAN	09:00	9	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	1	9	4	1	1	2	1	1	1	8	5	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	1
	155	07	JAN	10:00	9	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	4	1	1	1	7	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	156	07	JAN	11:00	1	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	4	1	1	2	8	1	1	8	5	4	12	1	1	5	1	2	8	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	1
	157	07	JAN	12:00	5	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	8	1	1	1	5	1	1	8	5	4	12	1	1	5	1	1	5	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	1
	158	07	JAN	13:00	9	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	9	8	1	1	2	10	1	1	8	6	4	12	1	1	5	1	2	10	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	159	07	JAN	14:00	12	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	7	1	1	1	12	1	1	8	6	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	160	07	JAN	15:00	2	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	2	7	1	1	1	8	1	1	8	6	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	1
	161	07	JAN	16:00	1	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	162	07	JAN	17:00	12	4	12	6	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	3	1	1	1	7	1	1	8	6	4	12	1	1	5	1	1	7	1	1	1	1	1	1	4	9	4	12	4	9	1	1	8	4
	163	07	JAN	18:00	5	4	12	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	4
	164	07	JAN	19:00	5	4	12	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	5	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	165	07	JAN	20:00	11	4	12	3	1	1	11	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	11	7	1	1	1	11	1	1	8	6	4	12	1	1	5	1	1	11	1	1	1	1	1	1	4	9	4	11	4	9	1	1	8	4
	166	07	JAN	21:00	1	4	12	4	1	1	11	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	3	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	8	4
	167	07	JAN	22:00	1	4	3	4	1	1	2	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	1	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	8	4
	168	07	JAN	23:00	12	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	1	1	1	1	1	1	4	12	7	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	169	08	JAN	00:00	5	4	3	7	1	1	11	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	5	7	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	5	1	1	1	1	1	1	4	9	4	5	4	5	1	1	8	4
	170	08	JAN	01:00	12	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	5	1	1	8	5
	171	08	JAN	02:00	12	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	6	1	1	8	6	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	5
	172	08	JAN	03:00	9	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	9	8	1	1	1	9	1	1	8	6	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	12	1	1	8	5
	173	08	JAN	04:00	1	4	3	4	1	1	11	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	5	8	1	1	2	5	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	5
	174	08	JAN	05:00	12	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	8	1	1	1	9	1	1	8	6	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	5
	175	08	JAN	06:00	12	7	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	1	12	4	1	1	1	4	1	1	8	6	4	12	1	1	5	1	1	4	1	1	1	1	1	1	4	9	4	9	4	9	1	1	4	5
	176	08	JAN	07:00	12	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	4	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	5
	177	08	JAN	08:00	1	7	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	1	1	7	1	1	3	1	1	1	8	6	4	12	1	1	5	1	3	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	4	5
	178	08	JAN	09:00	5	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	5	4	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	5	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	5
	179	08	JAN	10:00	12	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	1	1	1	8	6	4	12	1	1	5	1	1	1	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	5
	180	08	JAN	11:00	1	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	1	8	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	8	5
	181	08	JAN	12:00	1	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	1	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	9	1	1	8	5
	182	08	JAN	13:00	12	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	8	1	1	8	6	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	5
	183	08	JAN	14:00	12	4	3	4	1	1	12	4	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	9	1	1	8	6	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	5
	184	08	JAN	15:00	9	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	9	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	185	08	JAN	16:00	1	4	12	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	1	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	1	4	5	1	1	8	4
	186	08	JAN	17:00	12	4	12	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	12	1	1	8	6	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	12	4	5	1	1	8	4
	187	08	JAN	18:00	12	4	12	7	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	188	08	JAN	19:00	11	4	12	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	11	7	1	1	1	8	1	1	8	6	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	11	4	5	1	1	8	4
	189	08	JAN	20:00	12	4	12	7	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	190	08	JAN	21:00	12	4	12	4	1	1	11	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	12	7	1	1	1	10	1	1	8	6	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	191	08	JAN	22:00	2	4	12	4	1	1	11	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	2	7	1	1	1	2	1	1	8	6	4	12	1	1	5	1	1	2	1	1	1	1	1	1	4	9	4	2	4	5	1	1	8	4
	192	08	JAN	23:00	1	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	5	1	1	1	1	1	4	11	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	11	4	5	1	1	8	4
	193	09	JAN	00:00	12	4	12	4	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	12	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	194	09	JAN	01:00	12	4	12	4	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	12	7	1	1	1	10	1	1	8	6	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	4	12	4	5	1	1	8	4
	195	09	JAN	02:00	12	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	12	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	12	4	5	1	1	8	4
	196	09	JAN	03:00	5	4	3	7	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	5	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	9	1	1	8	4
	197	09	JAN	04:00	1	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	11	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	11	4	9	1	1	8	4
	198	09	JAN	05:00	12	4	3	4	1	1	12	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	9	7	1	1	1	6	1	1	8	6	4	12	1	1	5	1	1	6	1	1	1	1	1	1	4	9	4	9	4	9	1	1	8	4
	199	09	JAN	06:00	12	4	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	12	7	1	1	1	12	1	1	8	5	4	12	1	1	5	1	1	12	1	1	1	1	1	1	4	9	4	12	4	9	1	1	8	4
	200	09	JAN	07:00	5	4	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	5	7	1	1	2	1	1	1	8	6	4	12	1	1	5	1	2	1	1	1	1	1	1	1	4	9	4	5	4	5	1	1	8	4
	201	09	JAN	08:00	5	10	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	5	7	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	8	1	1	1	1	1	1	4	9	4	5	4	5	1	1	8	4
	202	09	JAN	09:00	5	4	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	5	7	1	1	1	5	1	1	8	6	4	12	1	1	5	1	1	5	1	1	1	1	1	1	4	9	4	5	4	5	1	1	8	4
	203	09	JAN	10:00	9	4	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	9	7	1	1	1	9	1	1	8	6	4	12	1	1	5	1	1	9	1	1	1	1	1	1	4	9	4	9	4	5	1	1	8	4
	204	09	JAN	11:00	5	4	3	4	1	1	5	10	4	12	1	1	1	1	1	1	4	9	1	1	1	1	1	4	5	7	1	1	1	10	1	1	8	6	4	12	1	1	5	1	1	10	1	1	1	1	1	1	4	9	4	5	4	5	1	1	8	4
